20	2	20	0																								
0	0	10	8	8	13	14	14	3	10	17	16	8	12	14	15	11	9	18	13	9	11	0	0	0	0	41.3943533	2.1436487
1	11	0	14	9	8	22	20	9	11	25	23	6	21	7	23	7	17	25	11	11	20	-1	6	4	3	41.4139976	2.1974116
2	8	14	0	14	17	15	13	7	16	22	16	14	17	17	20	10	9	23	19	16	14	3	6	5	6	41.3706581	2.1612592
3	7	8	13	0	9	19	19	8	8	20	20	5	16	11	18	10	13	20	11	5	15	1	7	3	10	41.416262	2.1638853
4	14	8	16	10	0	23	23	13	8	22	22	7	18	5	20	10	19	19	4	11	17	-1	6	3	11	41.4428877	2.1898037
5	15	21	14	20	24	0	8	15	19	26	11	21	15	23	24	16	7	26	22	21	11	1	6	4	14	41.3286164	2.0974073
6	15	20	12	20	22	7	0	15	21	27	13	21	18	22	25	15	9	27	24	22	13	-3	7	2	15	41.3202238	2.130776
7	4	8	6	8	12	14	14	0	11	19	17	8	14	12	17	9	8	20	14	10	13	-2	7	2	17	41.3887942	2.1570696
8	10	10	15	7	8	19	21	10	0	18	18	5	14	11	16	12	15	18	7	4	13	1	7	5	19	41.4307966	2.1528769
9	16	26	23	21	23	25	27	18	18	0	24	22	20	26	9	26	21	11	21	19	19	-1	6	4	23	41.4409776	2.0881886
10	14	23	17	19	20	12	13	15	16	22	0	20	9	24	20	19	11	23	19	17	8	2	6	0	28	41.3542709	2.0702347
11	10	8	14	4	6	21	21	9	6	21	21	0	17	9	19	10	15	22	9	6	17	-3	6	1	33	41.4227817	2.1746473
12	14	22	16	19	20	16	18	15	16	23	11	20	0	24	20	23	14	23	19	17	9	-3	7	1	40	41.3849003	2.0759147
13	15	7	15	10	4	23	21	12	11	25	24	7	21	0	23	9	19	21	8	12	21	-2	6	2	48	41.4346888	2.2033441
14	14	24	21	19	21	24	25	17	16	10	22	20	18	25	0	25	19	6	20	18	18	-1	6	0	55	41.4587474	2.0631928
15	12	8	10	11	12	18	16	10	13	27	18	10	22	12	25	0	14	27	14	12	19	3	6	0	79	41.3959723	2.2003526
16	10	17	9	15	20	9	11	10	16	22	12	17	13	21	20	16	0	23	19	17	7	2	7	2	80	41.3603874	2.1262492
17	16	24	23	21	18	25	27	18	18	10	24	22	20	21	4	25	21	0	19	19	19	-1	7	0	83	41.468469	2.079252
18	12	12	18	10	6	22	24	13	6	20	20	7	17	10	18	14	18	21	0	9	16	2	7	3	90	41.4474673	2.1732498
19	9	11	14	6	9	20	20	9	4	19	18	5	15	12	17	12	14	19	9	0	14	2	7	0	92	41.4216986	2.1559212
20	11	19	12	16	17	11	14	12	13	19	10	17	8	21	17	20	8	20	16	14	0	1	7	4	98	41.3682367	2.0985929

