20	2	20	0																								
0	0	15	12	16	13	17	17	17	18	15	9	15	18	17	9	14	16	18	18	15	17	0	0	0	0	40.700169	-73.924751
1	15	0	4	20	3	10	5	27	11	19	10	8	28	4	11	4	9	29	10	22	12	2	7	3	4	40.732471	-73.991203
2	14	5	0	21	3	11	9	27	12	20	12	10	28	8	13	4	10	29	11	22	11	-1	6	2	7	40.725391	-73.978111
3	15	19	18	0	19	17	17	15	18	4	18	15	16	20	20	17	15	17	17	9	17	1	7	4	11	40.773464	-73.871109
4	14	4	3	20	0	10	7	27	11	19	11	8	28	7	12	3	10	28	11	21	11	2	7	5	12	40.729687	-73.982422
5	18	9	10	18	10	0	6	26	3	17	17	3	27	7	18	9	3	28	3	20	4	-1	7	1	18	40.76305	-73.986824
6	17	5	8	19	6	7	0	26	8	18	14	4	27	4	15	5	6	27	7	20	9	-2	6	0	19	40.744804	-73.99514
7	19	30	28	17	29	28	28	0	30	18	22	26	4	32	22	28	27	7	29	16	29	-2	7	0	21	40.643822	-73.790276
8	17	9	10	17	10	2	6	26	0	16	17	4	26	8	19	9	3	27	2	19	3	-1	6	3	28	40.767242	-73.98999
9	15	18	18	3	18	16	17	15	17	0	18	15	16	20	19	17	15	17	17	9	16	1	7	1	33	40.774143	-73.872978
10	8	10	10	18	10	17	14	21	17	17	0	16	22	12	4	11	17	23	17	20	18	1	6	5	36	40.692261	-73.988899
11	16	7	8	17	8	4	4	24	4	16	15	0	25	6	17	7	5	26	4	19	7	1	7	2	54	40.754494	-73.992294
12	19	29	28	17	29	28	28	3	29	17	22	26	0	31	22	28	27	6	29	16	28	2	7	1	57	40.641407	-73.788528
13	17	4	7	21	5	8	5	28	9	20	13	6	29	0	14	7	9	30	8	23	11	-4	6	0	65	40.737576	-74.005592
14	10	12	12	20	11	19	16	21	19	19	2	17	21	14	0	13	18	22	18	22	19	1	7	3	72	40.686386	-73.985519
15	15	5	3	18	4	8	6	25	9	17	11	7	26	8	13	0	8	27	9	19	9	1	6	3	74	40.734207	-73.977875
16	16	9	9	16	10	4	7	24	4	15	16	5	25	10	18	8	0	26	4	18	4	3	6	5	87	40.764809	-73.976494
17	20	31	29	18	30	29	29	7	31	19	23	27	8	32	23	29	28	0	30	17	30	1	7	3	91	40.64505	-73.778877
18	18	10	10	17	11	3	6	26	1	16	17	4	27	8	18	9	3	28	0	20	3	1	6	5	93	40.767948	-73.992996
19	16	21	21	8	21	20	20	14	21	9	22	18	15	23	22	19	18	15	20	0	20	-2	7	0	97	40.75325	-73.822182
20	18	11	11	18	12	4	8	27	3	17	18	5	27	9	20	10	4	28	2	20	0	-1	7	0	98	40.774845	-73.983757
