20 2 20 0
0	0	23	31	30	32	25	27	12	29	22	21	27	25	15	17	22	27	13	20	21	17	0	0	0	0	-30.0915683	-51.1759996
1	22	0	47	43	45	38	14	30	46	40	33	23	7	19	25	35	40	30	17	20	26	-1	6	0	14	-30.153848	-51.1448464
2	32	46	0	14	9	12	55	23	6	12	21	45	41	36	26	14	10	22	30	31	30	-1	7	0	25	-29.9882967	-51.13063
3	33	43	13	0	11	9	53	21	13	16	18	45	39	36	23	10	7	27	27	29	32	-5	6	0	27	-30.019147	-51.0929636
4	34	45	9	11	0	10	54	23	11	16	20	47	41	37	25	12	9	27	29	31	34	1	6	2	30	-29.9948825	-51.1101914
5	27	38	11	8	9	0	47	15	11	11	13	40	33	30	18	5	4	21	21	23	26	3	7	4	41	-30.0333984	-51.1192943
6	27	14	54	53	54	47	0	35	53	45	42	26	17	25	35	44	49	35	27	30	31	2	6	3	45	-30.1994932	-51.1303118
7	14	32	20	20	21	14	37	0	19	11	10	27	30	17	14	11	16	9	18	20	13	-1	7	4	49	-30.0650158	-51.1844471
8	29	45	7	14	11	12	53	19	0	9	20	43	41	33	25	13	10	20	29	31	27	2	7	5	54	-29.9964907	-51.1472175
9	24	40	10	15	15	12	47	13	9	0	15	37	35	27	20	9	11	16	23	25	24	1	6	2	55	-30.0196058	-51.1599768
10	23	34	21	18	20	12	43	12	20	15	0	36	30	26	14	9	14	19	18	20	23	1	6	2	56	-30.0622191	-51.1436603
11	27	24	45	45	46	39	26	26	44	36	36	0	27	14	38	36	41	26	37	40	22	2	7	4	59	-30.1638159	-51.2289545
12	25	7	42	39	41	33	17	30	41	35	28	26	0	22	20	30	35	33	12	15	29	-3	7	2	62	-30.1476019	-51.1294438
13	15	20	34	33	35	28	24	15	33	25	24	14	22	0	26	25	30	15	29	30	11	2	6	2	64	-30.1232505	-51.2166606
14	17	25	26	23	25	17	35	15	25	20	13	38	20	26	0	15	20	22	9	10	26	-2	7	0	70	-30.0897878	-51.1263603
15	25	36	13	10	12	4	45	13	14	10	11	38	31	28	16	0	6	19	20	21	25	1	6	5	71	-30.0430677	-51.1340861
16	29	39	10	7	8	5	49	17	10	11	14	41	35	32	20	6	0	23	23	25	28	2	6	5	73	-30.023853	-51.1242365
17	13	31	23	26	28	20	36	9	22	16	18	26	34	16	22	17	22	0	26	27	9	-2	7	3	75	-30.0628768	-51.2168815
18	20	17	30	27	29	21	27	19	29	24	17	36	13	29	9	19	24	26	0	4	30	1	6	4	81	-30.1169701	-51.1083376
19	21	20	32	29	30	23	30	20	31	25	18	39	16	30	10	20	25	28	4	0	32	1	6	1	95	-30.1103956	-51.1026953
20	17	27	30	31	33	26	32	13	29	23	23	23	30	12	26	23	28	9	30	32	0	-4	7	1	99	-30.0847899	-51.237807

